,rank,tax_id,tax_name,colind,CC11CM49,CC11CM22,CC11CM5,CC11CM20,CC11CM12,CC11CM68,CC11CM2,CC11CM58,CC11CM95,CC11CM17,CC11CM87,CC11CM48,CC11CM35,CC11CM66,CC11CM1,CC11CM84,CC11CM21,CC11CM39,CC11CM0,CC11CM63,CC11CM44,CC11CM55,CC11CM41,CC11CM25,CC11CM69,CC11CM11,CC11CM89,CC11CM96,CC11CM47,CC11CM40,CC11CM83,CC11CM15,CC11CM70,CC11CM73,CC11CM7,CC11CM33,CC11CM18,CC11CM98,CC11CM36,CC11CM8,CC11CM82,CC11CM26,CC11CM9,CC11CM94,CC11CM78,CC11CM81,CC11CM38,CC11CM75,CC11CM28,CC11CM32,CC11CM88,CC11CM54,CC11CM16,CC11CM4,CC11CM67,CC11CM27,CC11CM79,CC11CM72,CC11CM42,CC11CM76,CC11CM77,CC11CM57,CC11CM56,CC11CM62,CC11CM99,CC11CM64,CC11CM37,CC11CM10,CC11CM97,CC11CM93,CC11CM23,CC11CM61,CC11CM14,CC11CM59,CC11CM60,CC11CM46,CC11CM45,CC11CM53,CC11CM6,CC11CM43,CC11CM71,CC11CM3,CC11CM86,CC11CM29,CC11CM31,CC11CM30,CC11CM19,CC11CM85,CC11CM80,CC11CM24,CC11CM52,CC11CM91,CC11CM90,CC11CM13,CC11CM92,CC11CM51,CC11CM65,CC11CM74,CC11CM34,CC11CM50
1340,family,543,Enterobacteriaceae,HQ407299.1.1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,genus,1485,Clostridium,NR_028920.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,genus,816,Bacteroides,NR_112937.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,,,,,,,,,
1343,genus,1508657,Ruminiclostridium,NR_126170.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,genus,39948,Dialister,U13040.1.1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,,,,,,,,,,,,,,,,,,,995.0,,,,,,,,,,,,,,,,,,,,,,,,
1345,order,206351,Neisseriales,ADMG01000014.5204.6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.0,,,,,,,,,701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,genus,816,Bacteroides,AE015928.1630184.1631563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,genus,872,Desulfovibrio,AF177276.1.1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,genus,816,Bacteroides,AGXF01000025.188.1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,genus,816,Bacteroides,AJ867043.1.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,genus,1350,Enterococcus,AM050564.1.1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,order,171549,Bacteroidales,CDRH01001449.1041.2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,genus,816,Bacteroides,GM884498.1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.0,,,,,,,,,,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,family,712,Pasteurellaceae,HQ717319.1.1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,genus,816,Bacteroides,JGCM01000160.36.1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,genus,1578,Lactobacillus,NR_042196.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,phylum,976,Bacteroidetes,NR_043064.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,genus,848,Fusobacterium,NR_104683.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,genus,816,Bacteroides,AB200219.1.1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,
1359,genus,816,Bacteroides,AB214328.1.1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.0,,,,,,,,,,,,,,,,,,,,1112.0,,,,,,,,,,,,,,,,,,,,,
1360,family,2304686,Hungateiclostridiaceae,AB701323.1.1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,genus,816,Bacteroides,AQHX01000008.421436.422946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,order,171549,Bacteroidales,BAOV01000054.683.2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,genus,1301,Streptococcus,CP002843.2062079.2063614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,family,81850,Leuconostocaceae,HM218127.1.1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,genus,1578,Lactobacillus,HW066503.1.1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,genus,838,Prevotella,JRPQ01000021.184.1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,genus,1301,Streptococcus,JX046529.1.1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,genus,1678,Bifidobacterium,NR_025452.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,
1369,genus,872,Desulfovibrio,NR_026480.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,genus,1578,Lactobacillus,AB572588.1.1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,genus,1647,Erysipelothrix,ABIK02000013.103269.104574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,,,,
1372,genus,71655,Brenneria,AF373179.1.1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,genus,375288,Parabacteroides,AGZQ01000016.25869.27383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.0,,,,,,,,
1374,genus,1301,Streptococcus,AP013072.1893943.1895486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,genus,1301,Streptococcus,CP009612.23049.24585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,genus,29465,Veillonella,EF108445.1.1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,genus,816,Bacteroides,HW066509.1.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,genus,547,Enterobacter,JCMD01000012.478470.479997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,class,31969,Mollicutes,KM462158.1.1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,genus,816,Bacteroides,NR_028607.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,genus,2304692,Hungateiclostridium,AB186359.1.1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,genus,816,Bacteroides,AB247142.1.1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,genus,816,Bacteroides,AB542770.1.1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,phylum,1239,Firmicutes,AB673373.1.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,genus,816,Bacteroides,AGXU01000001.3444.4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,order,171549,Bacteroidales,AGZN01000022.25658.27170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,genus,1301,Streptococcus,AQYA01000005.3403.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,genus,1578,Lactobacillus,CAKD01000026.10750.12301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,order,84999,Coriobacteriales,FN178463.1.1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,150.0,,,,,,,,,,,,
1390,family,81850,Leuconostocaceae,HM058861.1.1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,genus,1678,Bifidobacterium,JDTX01000031.3968.5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,genus,816,Bacteroides,JN084207.1.1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,genus,71655,Brenneria,KJ744311.1.1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,genus,1485,Clostridium,NR_027589.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,genus,397864,Barnesiella,NR_113073.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0,,,,,,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0
1396,order,186802,Clostridiales,NR_113248.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,family,543,Enterobacteriaceae,NR_125600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,genus,816,Bacteroides,AB547641.1.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,genus,1578,Lactobacillus,AB690231.1.1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,genus,816,Bacteroides,AKBX01000008.126580.128086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,order,171549,Bacteroidales,CP002530.3407541.3409061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,genus,590,Salmonella,JF772072.1.1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,genus,162289,Peptoniphilus,JN657222.1.1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
1404,genus,816,Bacteroides,KF999872.1.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.0,,,,,,,669.0,,
1405,order,171549,Bacteroidales,NR_113083.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,phylum,976,Bacteroidetes,NR_113151.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.0,,,,,,,,,,,,,,,,1243.0,,,717.0,,,,,,,,,,,,,,,,,,,
1407,genus,114627,Alkaliphilus,NR_115798.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,genus,653683,Anaerosporobacter,NR_117138.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,,,,,,,,,,1067.0,,,,,,,,,,1371.0,,,,,,,,,,,,,,,,,,
1409,order,186802,Clostridiales,Y07841.1.1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,genus,1678,Bifidobacterium,AB690245.1.1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,genus,1350,Enterococcus,AF061004.1.1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,genus,590,Salmonella,AGDL01000035.1208.2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,genus,816,Bacteroides,AGXV01000039.25.1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,order,186802,Clostridiales,AY730664.1.1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,
1415,genus,816,Bacteroides,CP002352.3766053.3767565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,family,712,Pasteurellaceae,CP009610.421446.423058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,family,1903411,Yersiniaceae,JN600320.1.1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,
1418,genus,816,Bacteroides,JNHN01000181.3605.5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,genus,1243,Leuconostoc,KF577568.1.1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,order_,538999,Clostridiales incertae sedis,NR_036993.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.0,,,,,,,,,,,,,,,,911.0,,,,,,,,,,,,,,,2513.0,,,,,,
1421,genus,1506553,Lachnoclostridium,NR_074809.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,,,,,,,,,,
1422,phylum,1239,Firmicutes,U16758.1.1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
1423,genus,848,Fusobacterium,AB525413.1.1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,genus,816,Bacteroides,AB531491.1.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,1006.0,,2172.0,,,,,,,,,,,,,,,,,,,,,,
1425,genus,816,Bacteroides,ACWG01000065.828.2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,756.0,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,
1426,genus,29465,Veillonella,AY355142.1.1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,56.0,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,
1427,family,543,Enterobacteriaceae,JRHL01000001.3524077.3525632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,genus,816,Bacteroides,KM461969.1.1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,
1429,class,31969,Mollicutes,NR_028829.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,order,171549,Bacteroidales,NR_041461.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,,,,2230.0,,,,,,,,,,,,,,,,,,,1502.0,,,,,,,,,,,,,
1431,genus,1243,Leuconostoc,NR_042695.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,genus,1578,Lactobacillus,NR_109000.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,genus,816,Bacteroides,NR_112931.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,genus,1301,Streptococcus,AEUV02000002.471830.473379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,order,91347,Enterobacterales,AF010252.1.1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,genus,848,Fusobacterium,AY162222.1.1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,genus,547,Enterobacter,HF679035.1.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,genus,1433996,Desulfobaculum,NR_024887.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,genus,114627,Alkaliphilus,NR_117153.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,genus,816,Bacteroides,AB222699.1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
