,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity
5454,CC11CM9,NR_074793.1,CC11CM9SCR8c5f3781508d489ea0176754af9e7541,Oscillibacter valericigenes,351091,463
5455,CC11CM9,NR_102513.1,CC11CM9SCRa86b1312f47d40cea2409df33eb5ebfc,[Clostridium] stercorarium,1510,242
5456,CC11CM9,NR_104843.1,CC11CM9SCR18df8ac756d3474885e0c83d65ea3b48,[Eubacterium] yurii,39498,122
5457,CC11CM9,NR_104846.1,CC11CM9SCR2b636531581c4a2eab26599e45f9a036,Gemmiger formicilis,745368,1166
5458,CC11CM9,NR_112896.1,CC11CM9SCR7f2c5beb983d4b23bad9e6c1db88aad3,Alistipes indistinctus YIT 12060,742725,1129
5459,CC11CM9,NR_113069.1,CC11CM9SCRf1f84d420e1d4aab8f249f40f6f1b0de,Bacteroides graminisolvens,477666,2925
5460,CC11CM9,NR_113070.1,CC11CM9SCR941619fc9b9c40c4be1057477f8a0942,Bacteroides oleiciplenus YIT 12058,742727,1767
5461,CC11CM9,NR_113116.1,CC11CM9SCRa66e886b12ac436897dbe6ecd67d383a,Prevotella nigrescens,28133,8039
5462,CC11CM9,NR_114889.1,CC11CM9SCRab14a002df894d4abdb7e9a07b1ea35f,Ruminococcus champanellensis 18P13 = JCM 17042,213810,292
5463,CC11CM9,NR_119286.1,CC11CM9SCR9f89d878c6a44b849f157eefc7f74152,[Clostridium] cocleatum,69824,294
5464,CC11CM9,NR_133689.1,CC11CM9SCRb20b004b8f544a64a7d001105bd18ed6,Aestuariispira insulae,1461337,1208
5465,CC11CM9,NR_133762.1,CC11CM9SCR37d1f2225e14460ba3794a2d634eca7d,Hungatella effluvii,1096246,1
5466,CC11CM90,AB261128.1.1492,CC11CM90SCR9079cfbe90954073a7e0ad7f7309855d,Parabacteroides johnsonii,387661,427
5467,CC11CM90,AB510706.1.1480,CC11CM90SCR142324541a7d4caa9bac1dbb2e235e60,Bacteroides propionicifaciens,392838,48
5468,CC11CM90,AB547647.1.1481,CC11CM90SCR475471431eb04299b98de8de09ef0d9b,Barnesiella intestinihominis,487174,1551
5469,CC11CM90,AB547648.1.1487,CC11CM90SCR771b2403a7574d10a9ce2feb42fa0c8a,Odoribacter laneus,626933,207
5470,CC11CM90,AB616134.1.1495,CC11CM90SCRefb3c08de7f948d3a4a7f98d68ac2c19,Anaerostipes butyraticus,645466,323
5471,CC11CM90,AB640694.1.1469,CC11CM90SCRac1cc33a59684431b207ad7f4b137e6e,Fusobacterium varium,856,1641
5472,CC11CM90,AB671763.1.1497,CC11CM90SCRa8ceff291dfe43c7aed741bd061786dd,Catabacter hongkongensis,270498,3
5473,CC11CM90,AB793710.1.1451,CC11CM90SCR1daf25f8fbf74e94b12fdd562a80bad7,Anaerobacterium chartisolvens,1297424,28
5474,CC11CM90,AF183403.1.1453,CC11CM90SCR21df2100c2b1481b995db94a0300fad2,Alloprevotella tannerae,76122,2
5475,CC11CM90,AFBP01000029.162.1691,CC11CM90SCRae7392f79278472886c937bfbb307f8f,Parasutterella excrementihominis,762966,1541
5476,CC11CM90,AJ832129.1.1391,CC11CM90SCRc85e718759b74368bb2f1a00b27b0d52,Sutterella morbirenis,293545,5589
5477,CC11CM90,AKBX01000006.261100.262606,CC11CM90SCR1f9f346645504352910d8511cef200df,Bacteroides eggerthii,665953,107
5478,CC11CM90,CCDQ010000005.84258.85749,CC11CM90SCR002f6cd03d5c45a093d903eaca798431,Akkermansia muciniphila,239935,893
5479,CC11CM90,DQ100445.1.1484,CC11CM90SCRa0a86b06775e4f3982af9bb3ee58d5d4,Erysipelatoclostridium,1505663,421
5480,CC11CM90,DQ223730.1.1553,CC11CM90SCRef9bbaba2cbc437ab4d2ba01c7b3c26e,Megasphaera paucivorans,349095,8
5481,CC11CM90,EU136693.1.2184,CC11CM90SCRd34b4f31d4514b3688b07e3101e0d7ca,Bacteroides nordii,291645,66
5482,CC11CM90,FJ611794.1.1404,CC11CM90SCRb9ea698c0a5046398976254ca749f5e6,Ruminococcus faecis,592978,1113
5483,CC11CM90,GU138530.1.1470,CC11CM90SCR0120daa54a834d1b871df5bdd93bbbed,Lactobacillus paralimentarius,83526,7
5484,CC11CM90,GU968163.1.1495,CC11CM90SCR560aaa402a1e43898038263c0f60578e,Flavonifractor plautii,292800,6
5485,CC11CM90,HM626177.1.1372,CC11CM90SCRc4658f5d8c3c4a5a8d891db910996777,Blautia stercoris,871664,1560
5486,CC11CM90,HQ428099.1.1438,CC11CM90SCRaf59a680cabb411e9ea650e7d283c04a,Turicibacter sanguinis,154288,120
5487,CC11CM90,JN703378.1.1490,CC11CM90SCR429673c465ce4f328061b9284a09df7d,Coprobacter fastidiosus,1099853,1096
5488,CC11CM90,JNHO01000008.346334.347846,CC11CM90SCRe66582bd768948a38f7b60420694ea64,Bacteroides uniformis,816,155
5489,CC11CM90,KC311367.1.1475,CC11CM90SCR2ecf9558621947498843c44f3c95cef8,Intestinimonas butyriciproducens,1297617,9
5490,CC11CM90,KM360064.1.1408,CC11CM90SCRf80da98ea6b442c78af1c23f8896f357,Porphyromonas katsikii,1572876,445
5491,CC11CM90,LC010692.1.1492,CC11CM90SCRe5344f23d0ac4d9bbe2767605191d736,Blautia luti,89014,623
5492,CC11CM90,NR_024684.1,CC11CM90SCR247cc402890c435380d8c7cfe0957fe2,Eubacterium nitritogenes,83340,974
5493,CC11CM90,NR_025670.1,CC11CM90SCR196dd86060084a49978c43a6527fc744,Pseudoflavonifractor capillosus ATCC 29799,411467,12
5494,CC11CM90,NR_026106.1,CC11CM90SCR03201f2cb14b4cdf8717b473b2afb992,[Eubacterium] cellulosolvens,29322,2778
5495,CC11CM90,NR_026490.1,CC11CM90SCR88e8a8752b694d3ca54bf77acdf9dacf,Clostridium sartagoforme,84031,10
5496,CC11CM90,NR_028961.1,CC11CM90SCR64781fb9c1b44e67865f7621fa08fbb9,Faecalibacterium prausnitzii,853,13175
5497,CC11CM90,NR_041590.1,CC11CM90SCRc4bda85319714036bb73a630ece2fdb1,Megamonas funiformis YIT 11815,742816,76
5498,CC11CM90,NR_042203.1,CC11CM90SCR83d1215af5cc4f69a7d8e9a2df0b2118,Bacteroides cellulosilyticus DSM 14838,537012,55
5499,CC11CM90,NR_042879.1,CC11CM90SCR4f951207ad714f1f9087fec48489a7bb,[Haemophilus] parasuis,738,1829
5500,CC11CM90,NR_074399.1,CC11CM90SCR970536ef680d40d993658089075d705b,Ruminococcus albus 7 = DSM 20455,697329,1476
5501,CC11CM90,NR_104687.1,CC11CM90SCR77a7e3e3078e47b89ca552489e0a4498,Blautia hansenii DSM 20583,537007,3235
5502,CC11CM90,NR_104846.1,CC11CM90SCR0123cac0eea44a6fb349bf800f906034,Gemmiger formicilis,745368,1093
5503,CC11CM90,NR_113068.1,CC11CM90SCRde2a3721d23b413d8cdd6716a528c700,Bacteroides fluxus YIT 12057,763034,82
5504,CC11CM90,NR_113071.1,CC11CM90SCRce2d70db46c74246b2c27f4b82d16ca0,Bacteroides paurosaccharolyticus JCM 15092,1236498,288
5505,CC11CM90,NR_113098.1,CC11CM90SCR28a525996de04bc0a59d16e117ce1b02,Prevotella buccalis,28127,175
5506,CC11CM90,NR_113231.1,CC11CM90SCR99c58fd40d5944ceb7dd70286bb43862,Blautia glucerasea,536633,778
5507,CC11CM90,NR_113270.1,CC11CM90SCR4680c782ab124764a69b49e4a5110cea,Blautia producta ATCC 27340 = DSM 2950,1121114,1037
5508,CC11CM90,NR_115709.1,CC11CM90SCR421aea0ef9da4679a7abe86859dfe18e,Desulfovibrio carbinolicus,296842,67
5509,CC11CM90,NR_125607.1,CC11CM90SCRaca8d19752b940df9ffe3e567cd944fe,Peptoniphilus obesi ph1,1118062,1
5510,CC11CM90,NR_133689.1,CC11CM90SCR93cc1d97f12f4d77822447d222c6160a,Aestuariispira insulae,1461337,2672
5511,CC11CM90,U14906.1.1490,CC11CM90SCR8bc5f422e73b49ad97e6226237a22781,Acholeplasma oculi,35623,15
5512,CC11CM90,U80198.1.1458,CC11CM90SCRab856abdf8c54d979bc0bc6e95ee75c6,Pectobacterium betavasculorum,55207,1
5513,CC11CM90,X72867.1.1547,CC11CM90SCR9e1e16ed8ae548aaa43665036cced132,Phascolarctobacterium faecium,33025,500
5514,CC11CM91,AAXA02000015.452491.454009,CC11CM91SCR44659f8634e14209b8fc8fce2e96c60a,Dorea formicigenerans,411461,2203
5515,CC11CM91,AB015945.1.1475,CC11CM91SCR7600d3cec8ff43bf8ba929734f0068a2,Atopobium fossor,39487,202
5516,CC11CM91,AB430828.1.1423,CC11CM91SCRfaf30f8122c94eafb9deae9048e7c613,Porphyromonas gingivicanis,266762,467
5517,CC11CM91,AB485957.1.1512,CC11CM91SCRf20fd598305644b19cfce97b023d66f0,Leuconostoc gelidum,1244,8
5518,CC11CM91,AB542765.1.1491,CC11CM91SCR324bb75c74174348856f23e66d62c352,Bacteroides propionicifaciens,392838,69
5519,CC11CM91,AB588023.1.1491,CC11CM91SCRe9b8dc6ab37a4a35a9f7a3a719da73f7,Blautia glucerasea,536633,1166
5520,CC11CM91,AB741686.1.1324,CC11CM91SCR80f2e4ca6ee6422b8473c0b46f38933c,Citrobacter freundii,546,9
5521,CC11CM91,AB793710.1.1451,CC11CM91SCR499d481f2c504337bac4e1590e8e8cee,Anaerobacterium chartisolvens,1297424,81
5522,CC11CM91,ABAX03000023.15601.17123,CC11CM91SCRfeccc5eb85d9431f9ceef8f01d1bca64,Anaerostipes caccae,411490,1210
5523,CC11CM91,ACBZ01000217.267.1788,CC11CM91SCR86b3e42ee54a449893091691c7bd9d9b,Blautia hydrogenotrophica,476272,1788
5524,CC11CM91,ACIJ02000018.407302.408819,CC11CM91SCRbbbfa89d6a48434ba480c4f4b94db780,Prevotella tannerae,626522,436
5525,CC11CM91,ADLE01000017.1593.3112,CC11CM91SCRa857526e6d7140358cf72661bd5b087c,Barnesiella intestinihominis,742726,1284
5526,CC11CM91,AEDV01000014.3355.4880,CC11CM91SCRa8e457c67fd44289b737c4fb41386626,Streptococcus mitis,585204,416
5527,CC11CM91,AENT01000008.101.1407,CC11CM91SCR3473fef703924f1782c3a776654e4d8a,Dialister microaerophilus,39948,1768
5528,CC11CM91,AGXV01000052.146972.148482,CC11CM91SCR4b19f957880140ab9c85f1e3fb64808d,Bacteroides salyersiae,997887,416
5529,CC11CM91,AGZQ01000016.25869.27383,CC11CM91SCR7375a391da014af5a9cd3981e2478a41,Parabacteroides merdae,999420,715
5530,CC11CM91,AHYV01000015.27495.29041,CC11CM91SCR4e6672a641ef472f94ffd11ea0e67353,Enterococcus avium,1140002,1
5531,CC11CM91,AJ270473.1.1454,CC11CM91SCR89363489460249988af11f0eab17e5e9,Roseburia inulinivorans,360807,141
5532,CC11CM91,AJ606046.1.1506,CC11CM91SCR1e9eeaf432314652a2b46e8c86ebdfd9,Streptococcus halichoeri,254785,639
5533,CC11CM91,AJ748647.1.1457,CC11CM91SCRe6981a98c5884cd78307ea942214eb61,Sutterella sanguinus,282125,2697
5534,CC11CM91,AWWG01000020.296.1831,CC11CM91SCRe8fa53d4dd8c4fc0817e4d8fe56aad2f,Coprobacter fastidiosus,1349822,1844
5535,CC11CM91,AY895198.1.1404,CC11CM91SCRc81a9d408cc54b618a4017436d8a184e,Bacteroides thetaiotaomicron,818,155
5536,CC11CM91,CAJJ020000053.1.1240,CC11CM91SCRec1f005f592c469c9d49911f4603fd71,Anaerococcus pacaensis,938294,7
5537,CC11CM91,CCDQ010000005.84258.85749,CC11CM91SCRc0c008d52dec498cb2e8026086187050,Akkermansia muciniphila,239935,1708
5538,CC11CM91,CP000139.647842.649351,CC11CM91SCR019bd12bf624414398b43b2ae29063c5,Bacteroides vulgatus,435590,225
5539,CC11CM91,CP002352.203874.205386,CC11CM91SCR3d21eba2dcba43fe85410e0ff86e559a,Bacteroides helcogenes,816,80
5540,CC11CM91,DQ677789.1.1521,CC11CM91SCR1188e68911be41ce8b68876d03a144a5,Streptococcus sobrinus,1310,309
5541,CC11CM91,EF364098.1.1430,CC11CM91SCRa7162c4df7504907945208d1288006ce,Streptococcus caballi,439220,1432
5542,CC11CM91,EU541435.1.1481,CC11CM91SCRa881fc58d16d47b4947f29d723545d6e,Flavonifractor plautii,292800,311
5543,CC11CM91,FP929050.3523936.3525456,CC11CM91SCRf7c91a96640749ca8c0d67d2881c79a4,Roseburia intestinalis,718255,404
5544,CC11CM91,FW350123.11.1539,CC11CM91SCR484bf1041ec94877a1f21cdb5f7f358d,Megasphaera sueciensis,349094,12
5545,CC11CM91,HM626177.1.1372,CC11CM91SCRd90a96ae4c8b42c49ffd95458710c6a6,Blautia stercoris,871664,4007
5546,CC11CM91,HQ259720.1.1451,CC11CM91SCR12b22dcc1b24410b81d348ef5bdd208c,Bifidobacterium bifidum,1681,22
5547,CC11CM91,HQ428099.1.1438,CC11CM91SCRabfdd41a13f840ecb90a4fce49a7ab44,Turicibacter sanguinis,154288,96
5548,CC11CM91,HQ457029.1.1406,CC11CM91SCR5d4b71d0eb304ea6b1e081ab65fbbf06,Faecalibacterium prausnitzii,853,5002
5549,CC11CM91,JF926742.1.1530,CC11CM91SCR885bd93aaf894c2ea56c6e49ec8e48c4,Pectobacterium carotovorum,122277,15
5550,CC11CM91,JHYB01000010.85.1425,CC11CM91SCRd6c89b329547410496606dc60b22e36d,Acholeplasma modicum,1408417,15
5551,CC11CM91,JN837495.1.1476,CC11CM91SCR0e55f8a09b2d451e9b686717aeb33a44,Peptoniphilus obesi,1118062,4
5552,CC11CM91,JPJD01000056.3683.5194,CC11CM91SCR3a5cd0fc0ad3407b984510f40f10147f,Intestinimonas butyriciproducens,1297617,4
5553,CC11CM91,NR_024682.1,CC11CM91SCR60265265c5974d7997fe2f36aaeba3f4,[Eubacterium] budayi,83338,1172
5554,CC11CM91,NR_024684.1,CC11CM91SCRc336afd71a814d04a8020e2f510d6b1e,Eubacterium nitritogenes,83340,3342
5555,CC11CM91,NR_025569.1,CC11CM91SCR5c004b15150540caa0d9673f0ad05605,Escherichia albertii,208962,1050
5556,CC11CM91,NR_025981.1,CC11CM91SCR593a849e8cc24a2fa651bbb2ab5a2822,Butyrivibrio fibrisolvens,831,155
5557,CC11CM91,NR_027592.1,CC11CM91SCR4198d05059b64ca3ab544dc8e0279f1a,[Clostridium] spiroforme,29348,12
5558,CC11CM91,NR_043069.1,CC11CM91SCRd56e58507f5f4bd2869ad5cb723bf50c,Desulfovibrio alkalitolerans,293256,295
5559,CC11CM91,NR_043557.1,CC11CM91SCR081c8b743e314740bae58bc35e006d90,Clostridium aciditolerans,339861,10
5560,CC11CM91,NR_074902.1,CC11CM91SCR799aa7d4424a4734b5a05f07beee82ea,Escherichia fergusonii ATCC 35469,585054,227
5561,CC11CM91,NR_104940.1,CC11CM91SCRa064881b530942dba7e73ea3e74378e9,Escherichia hermannii,565,468
5562,CC11CM91,NR_112894.1,CC11CM91SCR347655f23aed4152a92715ca3ff61eb4,Bacteroides fluxus YIT 12057,763034,118
5563,CC11CM91,NR_113104.1,CC11CM91SCRffe681d06cb642fc8bda222da097076d,Prevotella enoeca,76123,231
5564,CC11CM91,NR_113270.1,CC11CM91SCR6e8e9ea18e3348ed937970ef36e91654,Blautia producta ATCC 27340 = DSM 2950,1121114,866
5565,CC11CM91,NR_114080.1,CC11CM91SCRa19c9e16d41344eb8e312f62c1475562,Escherichia vulneris,566,305
5566,CC11CM91,NR_115230.1,CC11CM91SCRb049564d7bbc4fca9da5decbbc091360,Ruminococcus albus 7 = DSM 20455,697329,74
5567,CC11CM91,NR_118156.1,CC11CM91SCR8a76da2f84d9482a835780aceb3c45b2,Oscillibacter ruminantium GH1,1007096,975
5568,CC11CM91,NR_125463.1,CC11CM91SCR7cd3eea5a8d544beb4f37814c497127b,Bacteroides luti,1297750,95
5569,CC11CM91,NR_126195.1,CC11CM91SCR363d10c31c1f40888ebf7430005f856f,Butyricimonas paravirosa,1472417,153
5570,CC11CM91,NR_133689.1,CC11CM91SCR00415a36a2d64f35a2b4e48872fce417,Aestuariispira insulae,1461337,6379
5571,CC11CM91,NR_133762.1,CC11CM91SCR21da5e7a094c45d79c245939454770dd,Hungatella effluvii,1096246,6
5572,CC11CM91,X72867.1.1547,CC11CM91SCR552e00e201434b49b1e005eca8310a13,Phascolarctobacterium faecium,33025,810
5573,CC11CM92,AB036760.1.1411,CC11CM92SCR9b7a2ebbbfbc435b9480d6fb6e0769ad,Pseudoramibacter alactolyticus,113287,16
5574,CC11CM92,AB200219.1.1490,CC11CM92SCR9b4ef78eea874ef0aca832284e042ea4,Bacteroides plebeius,310297,42
5575,CC11CM92,AB370250.1.1494,CC11CM92SCR9a3fd89f738544d8b03380d2e9ac2689,Parasutterella excrementihominis,487175,2487
5576,CC11CM92,AB490802.1.1477,CC11CM92SCR99f5a2524acf446397592146f387ab9f,Bacteroides fluxus,626930,71
5577,CC11CM92,AB547651.1.1480,CC11CM92SCRb8a2ab30714e4b809738bc9ff9ef7120,Paraprevotella clara,454154,95
5578,CC11CM92,AB559506.1.1441,CC11CM92SCRef8e5bee20aa45b88df99b41e58297e7,Bifidobacterium biavatii,762212,131
5579,CC11CM92,AB574482.1.1489,CC11CM92SCRf37fdcb9a78d4cdf989aefe5263e248e,Parabacteroides chinchillae,871327,720
5580,CC11CM92,AB588023.1.1491,CC11CM92SCRf87a31f64a744abbbc19e737dd1e8d5d,Blautia glucerasea,536633,611
5581,CC11CM92,AB626629.1.1489,CC11CM92SCRf2edc48218434ea8872e2c908dbe2cde,Bacteroides zoogleoformans,28119,48
5582,CC11CM92,AB698912.1.1514,CC11CM92SCR485075cbe43b4d538cae7b89f91bfb35,Fusicatenibacter saccharivorans,1150298,264
5583,CC11CM92,ABEZ02000021.84162.85652,CC11CM92SCRbfd08e746cd64da79a983e8f69b7bc75,Intestinibacter bartlettii,445973,3
5584,CC11CM92,ABFK02000017.223676.225190,CC11CM92SCR7ce7ce1e64244a2c95c26139095de74c,Alistipes putredinis,445970,11
5585,CC11CM92,ACBZ01000217.267.1788,CC11CM92SCR271d3117555d4b3f980f35843d3738f2,Blautia hydrogenotrophica,476272,1261
5586,CC11CM92,ADMC01000036.3662.5175,CC11CM92SCR6dc4957d740044bca20c399c903a186a,Odoribacter laneus,742817,335
5587,CC11CM92,AF292371.1.1445,CC11CM92SCR5caa3c8bd1f74839a5e372c9739f44f6,Atopobium rimae,1383,282
5588,CC11CM92,AGEL01000014.278829.280347,CC11CM92SCR60105d5210244bb4ae7bd9ba2cf26051,Stomatobaculum longum,796942,286
5589,CC11CM92,AGXG01000147.173444.174954,CC11CM92SCR3f98f0631b7a4ff1adea0bd81ac8307a,Bacteroides cellulosilyticus,997874,93
5590,CC11CM92,AGXJ01000096.149199.150718,CC11CM92SCR1edff1434c3246298f801ce97f4b3e2b,Bacteroides dorei,997876,58
5591,CC11CM92,AJ748647.1.1457,CC11CM92SCR029c0125ff3d4a63958c99d9b515a917,Sutterella sanguinus,282125,2731
5592,CC11CM92,AJAM01000006.437650.439197,CC11CM92SCR96f384ff233343d0bf92fda76568e617,Enterococcus flavescens,1158603,12
5593,CC11CM92,AP006841.5195504.5197040,CC11CM92SCR3a704ee9ddc4478ba7cfaa381e2fe99f,Bacteroides fragilis,295405,136
5594,CC11CM92,AQOB01000013.872.2389,CC11CM92SCR401b339bef2840eb8b12e2b3d48cec20,Butyricicoccus pullicaecorum,580596,95
5595,CC11CM92,AY136666.1.1483,CC11CM92SCR6f5dd374dffe4cb0b54c89f414eb6bbb,Pseudoflavonifractor capillosus,106588,8
5596,CC11CM92,AY514996.1.1307,CC11CM92SCR5f2ba3677c3048518df731291bec2d41,Veillonella rodentium,248315,231
5597,CC11CM92,CP001071.1459761.1461265,CC11CM92SCRd6b43c1cfa0444409b967c631bc21fbd,Akkermansia muciniphila,239934,1448
5598,CC11CM92,CP002273.2692945.2694456,CC11CM92SCR9b49a551fea54fd9bc9e0b70013e7a44,Eubacterium limosum,903814,313
5599,CC11CM92,CP002352.2462671.2464181,CC11CM92SCR1743ec1da5b34b1885561a823f91cad8,Bacteroides helcogenes,816,252
5600,CC11CM92,EF025906.1.1521,CC11CM92SCRfe3fac55942f4655889c35b5e97cdfc3,Blautia coccoides,1532,822
5601,CC11CM92,EU541437.1.1486,CC11CM92SCR543017e75c4c474ea4db6bfe8b261f9c,Flavonifractor plautii,292800,39
5602,CC11CM92,FJ611794.1.1404,CC11CM92SCRdd8e62792af84ae5ad5377c2bd440a2e,Ruminococcus faecis,592978,2268
5603,CC11CM92,FR733670.1.1511,CC11CM92SCR1190ac8ddb164d0dab170a554e62dd07,Butyrivibrio crossotus,45851,73
5604,CC11CM92,HQ457028.1.1424,CC11CM92SCReed64e89be93491d94c34d57a08f23cd,Faecalibacterium prausnitzii,853,18403
5605,CC11CM92,JHXW01000023.46.1540,CC11CM92SCR2ed042c1469f4a4d956e1ef2a03d4038,Fusobacterium perfoetens,1408439,62
5606,CC11CM92,JN600320.1.1530,CC11CM92SCR29f6b1cae3204f2793777915fc50c7c2,Pectobacterium aroidearum,1201031,8
5607,CC11CM92,KF574954.1.1384,CC11CM92SCRd2a2fd28f5d344339f243f90622b941e,Abiotrophia defectiva,46125,755
5608,CC11CM92,KJ463394.1.1373,CC11CM92SCR561aff092db54abf8436a4669dcd958e,Bifidobacterium crudilactis,327277,376
5609,CC11CM92,KM019906.1.1505,CC11CM92SCRbf5ffd7504fd4752b6c9e1e7280f652f,Klebsiella variicola,244366,327
5610,CC11CM92,NR_024683.1,CC11CM92SCRe166310aa38142c9859538709d872a64,Eubacterium multiforme,83339,893
5611,CC11CM92,NR_027592.1,CC11CM92SCR0968417ffccb419da4a3118fd265e34c,[Clostridium] spiroforme,29348,240
5612,CC11CM92,NR_041340.1,CC11CM92SCR6b05f9e69e2243de9cb48c2c1b1c8107,Oscillibacter valericigenes,351091,62
5613,CC11CM92,NR_041497.1,CC11CM92SCR0041a4d98b7c4b5aba62098450569326,[Clostridium] sufflavum,396504,2680
5614,CC11CM92,NR_041508.1,CC11CM92SCRae15ca9ced474574b1eafdf30453f13f,Barnesiella viscericola,397865,1143
5615,CC11CM92,NR_041691.1,CC11CM92SCR5a7cdb4a52e649cd818cffe8271c0a09,Butyricimonas virosa,544645,156
5616,CC11CM92,NR_074928.1,CC11CM92SCRc35d475db9af466cba8f5b948686bfad,Acidaminococcus fermentans DSM 20731,591001,18
5617,CC11CM92,NR_102884.1,CC11CM92SCR03677fced5c644f1a0b80785eac13714,Ruminococcus champanellensis 18P13 = JCM 17042,213810,892
5618,CC11CM92,NR_102935.1,CC11CM92SCR73717a57f6f845988043adfc5ef0250f,[Eubacterium] siraeum V10Sc8a,717961,940
5619,CC11CM92,NR_104846.1,CC11CM92SCRc2b40f4bcedd4629a200039aae05aac4,Gemmiger formicilis,745368,2871
5620,CC11CM92,NR_113029.1,CC11CM92SCR364ff15fc60f49a2997a900ead04be4f,Anaerococcus hydrogenalis,33029,1
5621,CC11CM92,NR_113270.1,CC11CM92SCR8a6f50b0e8e64472ba69ad693f8aad4e,Blautia producta ATCC 27340 = DSM 2950,1121114,2826
5622,CC11CM92,NR_113377.1,CC11CM92SCR4cdbaf607fd04aa0a44375debebd1eef,Veillonella ratti,103892,81
5623,CC11CM92,NR_117065.1,CC11CM92SCRbfe5ce0e8b51449ab0be028b895850d5,Lactobacillus ultunensis,227945,21
5624,CC11CM92,NR_118352.1,CC11CM92SCR2e3feaf981724f73883150c04d2d902f,Victivallis vadensis ATCC BAA-548,340101,2
5625,CC11CM92,NR_133689.1,CC11CM92SCRa7a7ad02f7bd4e63b0be57d2db6f309e,Aestuariispira insulae,1461337,1003
5626,CC11CM92,NR_134720.1,CC11CM92SCR38926de7a9db41e0b4ca5f4e41616e3a,Desulfovibrio biadhensis,1537568,77
5627,CC11CM93,AB036761.1.1431,CC11CM93SCR08f085feaa7f4d46a3e8f9e3a918e11a,Pseudoramibacter alactolyticus,113287,25
5628,CC11CM93,AB490811.1.1610,CC11CM93SCR8eaaa5ad35b349cd98dbad919793a623,Phascolarctobacterium succinatutens,626939,1445
5629,CC11CM93,AB547692.1.1490,CC11CM93SCRa2a5611f1aa24809ae38c3cbb18ca816,Prevotella micans,189723,53
5630,CC11CM93,AB554232.1.1488,CC11CM93SCR598fed573eeb4a0da3aa364da0a00137,Alistipes putredinis,28117,73
5631,CC11CM93,AB559506.1.1441,CC11CM93SCR7a18f5225cc24d65aa79034184f18340,Bifidobacterium biavatii,762212,246
5632,CC11CM93,AB588023.1.1491,CC11CM93SCR9095b6db83184a9b88505dcdccf50ec5,Blautia glucerasea,536633,1046
5633,CC11CM93,AB649276.1.1495,CC11CM93SCR7bacf71f32eb41e588aaaf0a6b0c89fb,[Clostridium] propionicum,1506577,128
5634,CC11CM93,AB661433.1.1495,CC11CM93SCRfd337e9b238541d297bee1c4444d078b,Roseburia faecis,301302,794
5635,CC11CM93,AB793710.1.1451,CC11CM93SCR8fb3daf0c90b4397b0cc7ca9a286d645,Anaerobacterium chartisolvens,1297424,73
5636,CC11CM93,AB916502.1.1486,CC11CM93SCR093ddad0281d4b74a1d10b5945de21cb,Butyricimonas paravirosa,1472417,132
5637,CC11CM93,ABAX03000031.168.1689,CC11CM93SCR1ca70e8fde8543af8dafaae7fa60689e,Anaerostipes caccae,411490,554
5638,CC11CM93,ABEZ02000014.123.1613,CC11CM93SCR9d346e4f9f6445888dcb5f72fc77dd21,Intestinibacter bartlettii,445973,2
5639,CC11CM93,ADLT01000002.1542.3098,CC11CM93SCR6396ba24b5a64895af6583ce5680aab8,Dialister succinatiphilus,742743,829
5640,CC11CM93,AGEL01000014.278829.280347,CC11CM93SCR5756bf6c9af44958b64d422d784bee11,Stomatobaculum longum,796942,306
5641,CC11CM93,AJ270482.1.1485,CC11CM93SCRa1775ea82d534156898b1800bb099de9,Roseburia hominis,841,1968
5642,CC11CM93,AJ576008.1.1544,CC11CM93SCRb81f04b855824bb3b11a54814dc1da32,Lactobacillus rennini,238013,1
5643,CC11CM93,AM050563.1.1538,CC11CM93SCR2854051b68cd46cca7dbd57028b501b3,Enterococcus inusitatus,337306,3
5644,CC11CM93,AWWG01000020.296.1831,CC11CM93SCRf17de4cf36544504982554155a2da5d3,Coprobacter fastidiosus,1349822,292
5645,CC11CM93,AY281089.1.1438,CC11CM93SCRad42d9f875ca4986bf64192dba35ff0b,Streptococcus gordonii,1302,502
5646,CC11CM93,AY724678.1.1465,CC11CM93SCR0d85a387745243c8a620e43dcec31c15,Flavonifractor plautii,292800,155
5647,CC11CM93,AY879308.1.1519,CC11CM93SCR15b81b1fd5f74fe88762650da0ec413e,Abiotrophia defectiva,46125,569
5648,CC11CM93,CAJJ020000053.1.1240,CC11CM93SCR3854cadc846b4549a0cf8e6c35ca01b8,Anaerococcus pacaensis,938294,4
5649,CC11CM93,CCDQ010000021.88272.89763,CC11CM93SCR6190b4c2f3344b39acbf6ddfd66fca87,Akkermansia muciniphila,239935,753
5650,CC11CM93,CP002544.1477119.1478630,CC11CM93SCR21ad8cb425614c748948f1fa44032175,Odoribacter splanchnicus,709991,526
5651,CC11CM93,CP007727.16081.17619,CC11CM93SCRaf03cd8c1eef4390bd595972437d5bf8,Klebsiella pneumoniae,570,34
5652,CC11CM93,EF364097.1.1430,CC11CM93SCRfe95df026a7a4c36ae7a1c46c92df943,Streptococcus henryi,439219,373
5653,CC11CM93,FJ611794.1.1404,CC11CM93SCRef85aff2cb5d4d60b9d4dd08b639582f,Ruminococcus faecis,592978,369
5654,CC11CM93,GQ456229.1.1419,CC11CM93SCR80a022a655184e65b9e3a7aa3b248bfc,Streptococcus danieliae,747656,1728
